SLEOP_ID,Candidate_SLEOP_ID,ElectionDate,ElectionType,ResultType,ElectionConstituency,ElectionDistrict,ElectionRegion,CandidateFirstName,CandidateSurname,CandidatePoliticalParty,CandidatePoliticalPartyColor,ElectionRound,ValidVotes,ValidVotesPercent,Winner,ResultStatus,CandidatePhoto,SLOEDP_UUID,Candidate_SLEOP_UUID,CandidateOtherNames,CandidateFullname
3726,3719,2012-11-17,Parliamentary,"Constituency Results","Constituency 37",Kambia,,Abdul,Turay,RUFP,996633,"First Round",69,0.40,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,7fff8861-5f1e-4af9-980d-65c6b27d1057,300e8ac7-e476-4878-9f0e-12996bebea62,,"Abdul Turay"
2560,230,2018-03-07,Parliamentary,"Constituency Results","Constituency 21",Kenema,,Joseph,Sandi,RUFP,996633,"First Round",68,0.23,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,2cad3976-05de-4498-8e2e-379479052200,bfab6046-1297-4c84-8fc9-7003a8bb8524,,"Joseph Sandi"
5872,,2012-11-17,Parliamentary,"Constituency Results","Constituency 108","Western Area Urban",,,,RUFP,996633,"First Round",68,0.29,No,Final/Certified,,50571586-dac2-46c0-8e97-e6ed6fdf1616,,,
5104,6131,2012-11-17,Parliamentary,"Constituency Results","Constituency 9",Kenema,,Matilda,Kpaka,PLP,3e59a9,"First Round",68,0.27,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,b8669474-de3e-48ba-ab5a-65a0dbb13137,efc54452-cef2-4627-98ea-37518d699d63,M.,"Matilda M.Kpaka"
5033,2029,2012-11-17,Parliamentary,"Constituency Results","Constituency 98","Western Area Urban",,Abdul,Kamara,UDM,9900cc,"First Round",68,0.31,No,Final/Certified,/sites/default/files/2023-04/AKK.jpeg,665f6d3e-7c1f-4a93-9f0c-6c3b119464cc,0f2cb7bd-3548-4119-a502-84184b70ba59,Karim,"Abdul Karim Kamara"
1701,127,2018-03-07,Parliamentary,"Constituency Results","Constituency 6",Kailahun,,Mohamed,Bangura,C4C,d68910,"First Round",67,0.58,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,a355c4ae-0290-4a10-bb64-6c4f972943db,1953efa3-ee6d-4b44-b3c5-7472eeff1b7a,,"Mohamed Bangura"
4877,3126,2012-11-17,Parliamentary,"Constituency Results","Constituency 68",Bo,,John,Kallon,UDM,9900cc,"First Round",65,0.27,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,badf58d7-dab6-4d75-bb2f-04d6f17a3034,eea8bed2-e042-428c-a497-73c0ed0ae197,T.,"John T. Kallon"
2807,2323,2018-03-07,Parliamentary,"Constituency Results","Constituency 104",,,Fuad,Kemba,ADP,ff339f,"First Round",65,0.53,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,4e1f2199-d007-4470-a1eb-fb76fa166794,c4410436-1368-45fb-8888-a3d7bfebdd74,,"Fuad Kemba"
5433,,1996-02-27,"MP - Proportional Representation","District Results",,Bonthe,,,,PPP,B0E0E6,"First Round",65,0.00,No,Final/Certified,,0390af42-824d-400e-a6c3-4965253851a2,,,
4878,3131,2012-11-17,Parliamentary,"Constituency Results","Constituency 68",,,Alhaji,Kallon,RUFP,996633,"First Round",64,0.27,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,31e68785-bae4-403d-ad40-4bb2a58fd0b6,c390f19d-18c3-4ed0-9626-230df616c394,Mohamed,"Alhaji Mohamed kallon"
5193,4066,2012-11-17,Parliamentary,"Constituency Results","Constituency 20",Kono,,Aiah,Sequeegbondo,RUFP,996633,"First Round",64,0.30,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,c1a23758-26e9-444c-a936-8957ba2d2261,12a3cef8-1f4f-4300-b8a7-b329119ce324,George,"Aiah George Sequeegbondo"
4891,,2012-11-17,Parliamentary,"Constituency Results","Constituency 69",Bo,,,,CDP,f1c40f,"First Round",64,0.23,No,Final/Certified,,7084e0ba-69a6-4d59-b84f-37b71a355d6d,,,
2990,2931,2018-03-07,Parliamentary,"Constituency Results","Constituency 58",Kambia,,Alhajie,Sesay,CDP,f1c40f,"First Round",64,0.43,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,bf0360fe-f148-46eb-8fb3-2b6dd8cc1572,863a9776-7cb1-4b41-b408-f0474a8fd840,,"Alhajie Sesay"
5206,4088,2012-11-17,Parliamentary,"Constituency Results","Constituency 21",Kono,,Sahr,Yenga,RUFP,996633,"First Round",64,0.37,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,7c8ac0b4-ea46-4c4d-aa99-f46f538acc01,f10adc5f-a2bd-458c-8b2b-2d151b832328,Septimus,"Sahr Septimus Yenga"
2864,2324,2018-03-07,Parliamentary,"Constituency Results","Constituency 109","Western Area Rural",,David,Gbla,IND,CCCCCC,"First Round",63,0.36,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,0aea438a-aecf-464a-8e8e-b349566c1b3d,e8f23eb0-375d-4f70-a500-94c571d2f9ce,,"David Gbla"
2570,327,2018-03-07,Parliamentary,"Constituency Results","Constituency 31",Bombali,,Fatu,Mansaray,C4C,d68910,"First Round",62,0.49,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,249ace19-b09f-4990-829e-acf582720ab6,fe080d32-554a-4c2f-835c-f0c44e9ecc2d,,"Fatu Mansaray"
1715,141,2018-03-07,Parliamentary,"Constituency Results","Constituency 8",Kailahun,,Mohamed,Kanneh,C4C,d68910,"First Round",60,0.35,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,8cb79cdd-849a-4f2c-a4e2-942cd99590aa,292819a3-b4b7-472b-acd6-c314f7d856ed,,"Mohamed Kanneh"
4879,4843,2012-11-17,Parliamentary,"Constituency Results","Constituency 68",Bo,,Ibrahim,Massaquoi,PDP,1E90FF,"First Round",59,0.25,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,8711d832-824b-45f2-a619-8665fb749cfe,a2440586-11ce-4da0-a523-3c6e4aed344d,Sandi,"Ibrahim Sandi Massaquoi"
2796,2325,2018-03-07,Parliamentary,"Constituency Results","Constituency 103",,,Mohamed,Ansu,C4C,d68910,"First Round",59,0.36,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,6f8d0069-72a5-49e3-86df-646f31e55afb,a2238312-86d9-4fef-9810-e8258f92e4f6,,"Mohamed Ansu"
4929,3678,2012-11-17,Parliamentary,"Constituency Results","Constituency 74",Bo,,Kenneth,Kangbai,NDA,1F681B,"First Round",57,0.36,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,2e92daca-90aa-4a6d-9ca9-6ab64ff6962b,05c4f90a-6424-41aa-b119-2c2e0f3e7612,M.,"Kenneth kangbai M."
1729,156,2018-03-07,Parliamentary,"Constituency Results","Constituency 10",Kailahun,,Ibrahim,Vandi,CDP,f1c40f,"First Round",56,0.57,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,5574787a-0fae-42b1-b03e-4d3d73d84198,0a487206-b395-4592-9a5e-89c616d3a0ba,,"Ibrahim Vandi"
5185,5184,2012-11-17,Parliamentary,"Constituency Results","Constituency 19",Kenema,,Mohamed,Wai,NDA,1F681B,"First Round",56,0.31,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,109a6b0b-61b4-4fcd-bb84-5a6bb2ab7208,e340a9ea-2da0-43b7-afcb-0151b08216a5,,"Mohamed Wai"
5918,,2012-11-17,Parliamentary,"Constituency Results","Constituency 111","Western Area Urban",,,,PLP,3e59a9,"First Round",55,0.18,No,Final/Certified,,224f9d40-d37d-4b15-8c72-e9b5a458b1db,,,
5430,,2012-11-17,Parliamentary,"Constituency Results","Constituency 100","Western Area Urban",,,,UNPP,cccc00,"First Round",54,0.26,No,Final/Certified,,48994d3f-d487-4954-8367-2f048a83e4cb,,,
5932,5436,1996-02-27,"MP - Proportional Representation","District Results",,Koinadugu,,Social,Party,SDP,2F4F4F,"First Round",53,0.00,No,Final/Certified,/sites/default/files/2023-05/default-party-symbol_5.jpg,ee3f9c30-a8f9-4954-b5f0-6df50838b774,2fd8c181-7ed1-41d9-b5fd-59cd9bc3ddf8,Democratic,"Social Democratic Party"
5732,,2002-05-14,"MP - Proportional Representation","District Results",,Bonthe,,,,UNPP,cccc00,"First Round",53,0.10,No,Final/Certified,,8e07a6f4-bd4c-49f8-9969-6d4711167c0c,,,
5915,,2012-11-17,Parliamentary,"Constituency Results","Constituency 111","Western Area Urban",,,,RUFP,996633,"First Round",53,0.18,No,Final/Certified,,edb77f45-33aa-4cf6-b2a6-4df8692e3c00,,,
4871,3108,2012-11-17,Parliamentary,"Constituency Results","Constituency 67",Bo,,Emmanuel,Roberts,RUFP,996633,"First Round",53,0.28,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,d2f14338-11df-407f-8d70-70ef42e4fe2c,38f0c841-a2ba-42e4-8efb-2ff49dcb9bc4,,"Emmanuel Roberts"
3238,3184,2018-03-07,Parliamentary,"Constituency Results","Constituency 90",Bonthe,,James,Robert,C4C,d68910,"First Round",53,0.39,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,f673a6ff-b815-4a87-9adc-c3cfc1cd4564,3dce8328-fe29-4afc-83a4-fe02e1be7e3a,,"James Robert"
5288,,2012-11-17,Parliamentary,"Constituency Results","Constituency 98","Western Area Urban",,,,RUFP,996633,"First Round",53,0.24,No,Final/Certified,,ff2c366e-6b30-46f8-b4eb-ba418a081d93,,,
2935,2930,2018-03-07,Parliamentary,"Constituency Results","Constituency 65",Karene,,Musa,Kamara,C4C,d68910,"First Round",52,0.29,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,c0a7f786-6e11-413b-b0a9-92523971a48e,b14840d8-d7e3-4e5d-95b1-67d24fdb39de,,"Musa Kamara"
2805,2326,2018-03-07,Parliamentary,"Constituency Results","Constituency 104",,,Edward,Amodu,CDP,f1c40f,"First Round",51,0.41,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,609d7323-8e00-4241-9b3d-5402752e5f6c,28a8e41a-b219-423e-8f4b-98f366f5f1ec,,"Edward Amodu"
5343,,1996-02-27,"MP - Proportional Representation","District Results",,Bonthe,,,,APC,FF333C,"First Round",50,0.00,No,Final/Certified,,88b87de3-a38d-4ecb-bca2-949f9822afd7,,,
5945,,2012-11-17,Parliamentary,"Constituency Results","Constituency 112","Western Area Urban",,,,PLP,3e59a9,"First Round",50,0.17,No,Final/Certified,,9f0eb38a-c4c1-4a8a-bc8c-acc806dd323c,,,
2761,2587,2018-03-07,Parliamentary,"Constituency Results","Constituency 100",,,Francis,Massaquoi,CDP,f1c40f,"First Round",50,0.58,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,905e03f6-2884-4279-80aa-e8af506fc615,3ed7457b-23a0-42eb-9a24-e328cd15a5c0,,"Francis Massaquoi"
1711,137,2018-03-07,Parliamentary,"Constituency Results","Constituency 8",Kailahun,,Samuel,Vandi,C4C,d68910,"First Round",49,0.33,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,b029b4ad-9602-48c9-bb18-a0ee2856c04c,532c7b32-3960-4df9-aed4-a93e7b2a0a66,,"Samuel Vandi"
1866,173,2018-03-07,Parliamentary,"Constituency Results","Constituency 13",Kenema,,Musa,Gondombo,NGC,4b0082,"First Round",49,1.12,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,0db49b46-a2e4-4a01-a179-23d5df88cbe7,d82fff0d-c26a-42e1-ad44-8a6fc3273d99,,"Musa Gondombo"
5351,5349,1996-02-27,"MP - Proportional Representation","District Results",,Bonthe,,Democratic,"Center Party",DCP,808080,"First Round",48,0.00,No,Final/Certified,/sites/default/files/2023-05/default-party-symbol.jpg,93bd3855-446d-4865-b202-fee78aad336e,89f9232a-4afa-4df3-b744-b37fcfc6efe4,,"Democratic Centre Party"
6069,,2002-05-14,"MP - Proportional Representation","District Results",,Pujehun,,,,UNPP,cccc00,"First Round",48,0.00,No,Final/Certified,,44bd7330-1885-4dbe-b21b-e04bc90654f1,,,
4872,3110,2012-11-17,Parliamentary,"Constituency Results","Constituency 67",Bo,,Mohamed,Rogers,UNPP,cccc00,"First Round",47,0.24,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,787d83e0-519b-4c92-af4e-48a8f2aa60c9,d4166414-f976-4f03-982e-80b17848957a,N,"Mohamed N Rogers"
3731,3727,2012-11-17,Parliamentary,"Constituency Results","Constituency 37",Kambia,,Abubakarr,Turay,IND,CCCCCC,"First Round",47,0.28,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,9ea336e6-a21a-4e87-a654-308f183d8f9a,94ed624e-d6af-466b-89d8-a65dfbadc37b,S,"Abubakarr S. Turay"
4892,3169,2012-11-17,Parliamentary,"Constituency Results","Constituency 69",Bo,,Abubakarr,Sesay,UNPP,cccc00,"First Round",46,0.17,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,5c27b233-9136-4eee-8c17-b1bf91939fa8,b0b36836-cabb-4365-9798-f99503b31cdb,,"Abubakarr Sesay"
1720,146,2018-03-07,Parliamentary,"Constituency Results","Constituency 9",Kailahun,,Musa,Junisa,CDP,f1c40f,"First Round",46,0.43,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,3e925890-6f11-4878-aedb-c054868c8ec9,ac219dfe-b9c9-4f5d-8a86-dad3b71ab833,,"Musa Junisa"
6347,,2012-11-17,Parliamentary,"Constituency Results","Constituency 99","Western Area Urban",,,,UNPP,cccc00,"First Round",46,0.19,No,Final/Certified,,3af82edf-71fd-46e3-aad0-fe5b67067381,,,
1865,172,2018-03-07,Parliamentary,"Constituency Results","Constituency 13",Kenema,,Bashiru,Feika,CDP,f1c40f,"First Round",46,1.05,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,b423c179-9a4a-4a4a-9900-de65dc1c5964,981b6b66-185d-4d8e-8239-8d9fc08e8be0,,"Bashiru Feika"
2795,2327,2018-03-07,Parliamentary,"Constituency Results","Constituency 102",,,Philipson,Rogers,C4C,d68910,"First Round",46,0.44,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,159fbb6b-0783-43fd-a588-bd4edc84b579,816706fa-efda-441a-9b1f-ba0d45ecb62b,,"Philipson Rogers"
5108,6242,2012-11-17,Parliamentary,"Constituency Results","Constituency 9",Kenema,,Moinina,Massaquoi,PDP,1E90FF,"First Round",46,0.18,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,4be107fd-7cf9-43df-8b27-ddc481929b22,0281af71-a5bd-4954-8b53-d3e74e8bb788,Maada,"Moinina Maada Massaquoi"
5696,,1996-02-27,"MP - Proportional Representation","District Results",,Pujehun,,,,UNPP,cccc00,"First Round",45,0.00,No,Final/Certified,,f033a94f-b0ce-4428-920b-1913e0e33845,,,
5106,6240,2012-11-17,Parliamentary,"Constituency Results","Constituency 9",Kenema,,Lamin,Sheriff,RUFP,996633,"First Round",45,0.18,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,57a2d902-7ce5-4ab6-9cf0-f3707abe24a0,52664eaf-ea5b-4001-81e1-bdd4123039cd,,"Lamin Sheriff"
2888,2328,2018-03-07,Parliamentary,"Constituency Results","Constituency 110","Western Area Rural",,Susan,Willams,NPD,3498DB,"First Round",43,0.13,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png,8348db37-0481-4f93-bd25-60f8a8726415,0cd3dcbd-24d3-4c00-8744-f3b942d6fa0c,,"Susan Willams"
5166,3965,2012-11-17,Parliamentary,"Constituency Results","Constituency 17",Kenema,,Augustine,Tarawally,UDM,9900cc,"First Round",42,0.30,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,2094d2a1-d412-41be-9e79-9fcdf7e86636,412bf9a0-e74b-4c9f-971d-4fc5d275e8c8,,"Augustine Tarawally"
5770,5399,1996-02-27,"MP - Proportional Representation","District Results",,Bombali,,National,Movement,NUM,808080,"First Round",42,0.00,No,Final/Certified,/sites/default/files/2023-05/default-party-symbol_2.jpg,42d54428-9ab3-4c14-ac50-211c869a8dce,844e4015-8c53-4da3-9d48-cac7d153e596,Unity,"National Unity Movement"
5891,5399,1996-02-27,"MP - Proportional Representation","District Results",,Kambia,,National,Movement,NUM,808080,"First Round",42,0.00,No,Final/Certified,/sites/default/files/2023-05/default-party-symbol_2.jpg,303279bb-990b-4194-80fb-4032c0669d72,844e4015-8c53-4da3-9d48-cac7d153e596,Unity,"National Unity Movement"
2506,181,2018-03-07,Parliamentary,"Constituency Results","Constituency 14",Kenema,,Ishmail,Conteh,UP,99ccff,"First Round",41,0.42,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,5000f2e5-e3e4-42fd-bf4b-50d07a0fb832,9357d664-a0d5-4240-bc0a-e41c3a6a3363,,"Ishmail Conteh"
5989,,1996-02-27,"MP - Proportional Representation","District Results",,Tonkolili,,,,PDP,1E90FF,"First Round",41,0.00,No,Final/Certified,,2a726b93-4dc5-45a5-b0e3-a54207a9109f,,,
1702,128,2018-03-07,Parliamentary,"Constituency Results","Constituency 6",Kailahun,,Lamin,Kamara,CDP,f1c40f,"First Round",41,0.36,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,100f8a69-5aa1-4ede-b3e1-960ef52e8016,678ca7c0-ba7c-4a27-8ea4-386c3d1bbbe0,,"Lamin Kamara"
5616,,1996-02-27,"MP - Proportional Representation","District Results",,Pujehun,,,,APC,FF333C,"First Round",40,0.00,No,Final/Certified,,1f0d8bea-ed71-4eb6-bec5-81fdb99102a1,,,
5886,5354,1996-02-27,"MP - Proportional Representation","District Results",,Kambia,,National,Party,NADP,cccccc,"First Round",40,0.00,No,Final/Certified,/sites/default/files/2023-05/default-party-symbol_0.jpg,0495bf53-d48c-41de-889e-9f8873728465,2b4baafd-219f-45fc-82eb-51164e46b6eb,"Alliance Democrate","National Alliance Democratic Party"
5476,,1996-02-27,"MP - Proportional Representation","District Results",,Moyamba,,,,APC,FF333C,"First Round",40,0.00,No,Final/Certified,,2f10408c-fcb7-4230-bd7c-bf956464f8e2,,,
5401,,1996-02-27,"MP - Proportional Representation","District Results",,Bonthe,,,,NUM,808080,"First Round",40,0.00,No,Final/Certified,,4b56e1e0-1893-4558-9285-576e57bc08fa,,,
2755,2584,2018-03-07,Parliamentary,"Constituency Results","Constituency 100",,,Yayah,Koroma,ADP,ff339f,"First Round",29,0.34,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,4cb75628-31a3-467d-9a15-37d3ebb78ddb,1dd713ef-4df9-4cff-8587-614204903cab,,"Yayah Koroma"
5618,5349,1996-02-27,"MP - Proportional Representation","District Results",,Pujehun,,Democratic,"Center Party",DCP,808080,"First Round",28,0.00,No,Final/Certified,/sites/default/files/2023-05/default-party-symbol.jpg,82535580-1809-4688-ac9f-3e9510db0b89,89f9232a-4afa-4df3-b744-b37fcfc6efe4,,"Democratic Centre Party"
5700,5349,1996-02-27,"MP - Proportional Representation","District Results",,Kailahun,,Democratic,"Center Party",DCP,808080,"First Round",28,0.00,No,Final/Certified,/sites/default/files/2023-05/default-party-symbol.jpg,f596ded2-9913-4a67-9ccf-28c7c2c00a5f,89f9232a-4afa-4df3-b744-b37fcfc6efe4,,"Democratic Centre Party"
4873,,2012-11-17,Parliamentary,"Constituency Results","Constituency 67",Bo,,,,CDP,f1c40f,"First Round",28,0.15,No,Final/Certified,,e0ae92ff-7958-4415-b748-36268f25637a,,,
5987,5698,1996-02-27,"MP - Proportional Representation","District Results",,Tonkolili,,National,"Unity Party",NUP,A9A9A9,"First Round",27,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,ce3a8db3-92d3-465b-ad77-8f5a2ef60867,e0a01b0e-4b2f-4616-9448-ec9172c4afed,,"National Unity Party"
6068,5830,2002-05-14,"MP - Proportional Representation","District Results",,Pujehun,,Grand,"Alliance party",GAP,FFA07A,"First Round",27,0.00,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,6ff9b6c2-2bed-4491-abce-d247cbc54dbe,8809a639-6f30-41f8-995f-3603ca8ebefc,,"Grand Alliance Party"
5576,5436,1996-02-27,"MP - Proportional Representation","District Results",,Moyamba,,Social,Party,SDP,2F4F4F,"First Round",26,0.00,No,Final/Certified,/sites/default/files/2023-05/default-party-symbol_5.jpg,e860c4c0-a42c-4785-ae37-67f9a2b049a4,2fd8c181-7ed1-41d9-b5fd-59cd9bc3ddf8,Democratic,"Social Democratic Party"
4880,,2012-11-17,Parliamentary,"Constituency Results","Constituency 68",Bo,,,,UNPP,cccc00,"First Round",25,0.10,No,Final/Certified,,fde2ca9f-a6eb-4392-8cc3-a837a374b0a3,,,
5498,5354,1996-02-27,"MP - Proportional Representation","District Results",,Moyamba,,National,Party,NADP,cccccc,"First Round",25,0.00,No,Final/Certified,/sites/default/files/2023-05/default-party-symbol_0.jpg,bf062511-5c62-4743-8d46-f3dd031d5e98,2b4baafd-219f-45fc-82eb-51164e46b6eb,"Alliance Democrate","National Alliance Democratic Party"
5764,,1996-02-27,"MP - Proportional Representation","District Results",,Moyamba,,,,NDA,1F681B,"First Round",25,0.00,No,Final/Certified,,aa90f4e8-4942-4d96-8f4e-5e64dc10cbb8,,,
4881,3135,2012-11-17,Parliamentary,"Constituency Results","Constituency 68",Bo,,Amos,Mustapha,CDP,f1c40f,"First Round",24,0.10,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,75c7d73c-4cb6-49ce-856d-15439f4db9a0,1fc70ce2-1e24-4f55-a164-97b8538fd12f,R.,"Amos R mustapha"
2756,2585,2018-03-07,Parliamentary,"Constituency Results","Constituency 100",,,Mustapha,Lumeh,C4C,d68910,"First Round",24,0.28,No,Final/Certified,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png,7088362c-ea9b-4a2a-8430-aba760eb0e40,13bc417f-62aa-4c4f-84c5-373439164ca8,,"Mustapha Lumeh"
5359,,1996-02-27,"MP - Proportional Representation","District Results",,Bonthe,,,,NADP,cccccc,"First Round",23,0.00,No,Final/Certified,,d435f748-b82a-4707-afee-ef70c6f23e1d,,,
